,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
44,1906,GEG,CM,HL,,24," Geheimrat Dr. Friedrich Schmidt, Akademiker in St. Pe­tersburg (1893). 
"
45,1906,GEG,CM,HL,,25," Dr. med. Alfred Schneider in Lubbenhof (1893). 
"
46,1906,GEG,CM,HL,,26," Dr. Paul Schneider, Arzt in Pernau (1904). 
"
47,1906,GEG,CM,HL,,27," Dr. Emil Setälä. Prof. in Helsingfors (1891). 
"
48,1906,GEG,CM,HL,,28," Mag. Nik. v. Seidlitz in Tiflis (1879). 
"
49,1906,GEG,CM,HL,,29," 0. v. Seidlitz, Meyershof (1887). 
"
50,1906,GEG,CM,HL,,30," E. v. Si vers, Autzeem (1889). 
"
51,1906,GEG,CM,HL,,31," Leo v. Si vers, Alt-Kusthof (1902). 
"
52,1906,GEG,CM,HL,,32," Baron Harald Toll in Reval (1887). 
"
53,1906,GEG,CM,HL,,33," Nikolai Waldmann in Türsei bei Sillamäggi (1886). 
"
54,1906,GEG,CM,HL,,34," Hans Wühner, Kerimois (1863). 
"
55,1906,GEG,CM,AB,,35," Lord John Abercromby in Edinburgh (1900). 
"
56,1906,GEG,CM,AB,,36," Dr. Heinrich Bruns, Prof. und Director der Sternwarte in Leipzig (1876). 
"
57,1906,GEG,CM,AB,,37," Dr. Sophus Bugge, Prof in Christiania (1876). 
"
58,1906,GEG,CM,AB,,38," Dr. Domenico Comparetti, Professor in Rom (1902). 
"
59,1906,GEG,CM,AB,,39," Dr. Joseph Girgensohn, in Frankfurt a. M. (1887). 
"
60,1906,GEG,CM,AB,,40," Heinrich К e m к e, Custos am Prussia-Museum und Vorstands­mitglied der Altertumsgesellschaft Prussia in Königsberg (19Q0). 
"
61,1906,GEG,CM,AB,,41," Licent. theol. Constantin v. Kiigelgen, in Dresden (1886 resp* 1896). 
"
62,1906,GEG,CM,AB,,42," Dr. Carl Lohmeyer, Prof. in Königsberg(1862)* 
"
63,1906,GEG,CM,AB,,43," Frl. Julie Mestorf, Prof., Conservator des Museums in Kiel (1881). 
"
64,1906,GEG,CM,AB,,44," Dr. Oskar Montelius, Conservator am Reichs-Museum in Stockholm (1876). 
"
65,1906,GEG,CM,AB,,45," Dr. Theodor Nöldecke, Prof. in Strassburg (1870). 
"
66,1906,GEG,CM,AB,,46," P. E. Pa volini, Prof. am Istit. Sup. in Florenz (1902). 
"
67,1906,GEG,CM,AB,,47," Dr. Gustav Retzius, ehem. Prof. an dem Carolinischen In­stitut in Stockholm (1876). 
"
68,1906,GEG,CM,AB,,48," Dr. John Rhys, Prof. in Oxford (1876). 
"
69,1906,GEG,CM,AB,,49," Dr. Franz Riihl, Prof. in Königsberg (1876). xxx 
"
70,1906,GEG,CM,AB,,50," Dr. Oskar Schade, Prof. in Königsberg (1867). 
"
71,1906,GEG,CM,AB,,51," Dr. Theodor Schiemann, Prof. in Berlin (1887). 
"
72,1906,GEG,CM,AB,,52," Dr. Wilhelm S tie da, Prof. in Leipzig (1882). 
"
73,1906,GEG,CM,AB,,53," Dr. Bernhard S up h an, Prof. in Weimar (1876). 
"
74,1906,GEG,CM,AB,,54," E. Teza, Prof. in Padua (1902). 
"
75,1906,GEG,OM,HL,IN,1," stud. jur. Georg Adelheim (1906) 
"
76,1906,GEG,OM,HL,IN,2," stud med. Christfried Aps (1903). 
"
77,1906,GEG,OM,HL,IN,3," Paul Arndt, Bankbeamter (1904). 
"
78,1906,GEG,OM,HL,IN,4," stud. med. Christfried Assmuth (1903). 
"
79,1906,GEG,OM,HL,IN,5," Eduard Beckmann, Stadtrat (1887). 
"
80,1906,GEG,OM,HL,IN,6," Mag. theol. Alex. Berendts, Docent (1896). 
"
81,1906,GEG,OM,HL,IN,7," Harry v. Bröcker, Yereid. Rechtsanwalt (1899). 
"
82,1906,GEG,OM,HL,IN,8," Dr. Alexander v. Bulmerincq, Professor (1900). 
"
83,1906,GEG,OM,HL,IN,9," stud, theol. Johann Bürger (1904). 
"
84,1906,GEG,OM,HL,IN,10," Dr. Carl D e h i о , Professor (1886). 
"
85,1906,GEG,OM,HL,IN,11," Theodor Dienstmann, Kreisschulinspector (1906). 
"
86,1906,GEG,OM,HL,IN,12," *Wilhelm Eisenschmidt, Pastor ( 1870). 
"
87,1906,GEG,OM,HL,IN,13," Dr. Johannes Engelmann, Professor (1861). 
"
88,1906,GEG,OM,HL,IN,14," Otto v. Essen, Ehrenfriedensrichter (1891). 
"
89,1906,GEG,OM,HL,IN,15," Magd. hist. Arnold Peuereisen, Stadtarchivar (1896). 
"
90,1906,GEG,OM,HL,IN,16," Eugen Pilaretow, Oberlehrer (1901). 
"
91,1906,GEG,OM,HL,IN,17," Ernst Frey, Secretär der Wehrpflichtskommission (1898). 
"
92,1906,GEG,OM,HL,IN,18," Mag. theol. Joh. Frey, Privatdocent (1894). 
"
93,1906,GEG,OM,HL,IN,19," stud, theol. Robert Funcke (1904). 
"
94,1906,GEG,OM,HL,IN,20," Mag. theol. Konrad Grass, Privatdocent (1903). 
"
95,1906,GEG,OM,HL,IN,21," Alfred Grass, Schul-Direktor (1887). 
"
96,1906,GEG,OM,HL,IN,22," Dr. med. Emil Graubner, Arzt (1905). 
"
97,1906,GEG,OM,HL,IN,23," *Maxim. v. Güldenstubbe, dim. Landrichter (1881). 
"
98,1906,GEG,OM,HL,IN,24," Eduard Haller, Oberlehrer (1894). 
"
99,1906,GEG,OM,HL,IN,25," Pontus v. Hai 1er, Rechtsanwalt (1898). 
"
100,1906,GEG,OM,HL,IN,26," Meinhard Hansen, Bibliothekarsgehilfe (1902). 
"
101,1906,GEG,OM,HL,IN,27," *Arnold Hasselblatt, Redacteur (1876). 
"
102,1906,GEG,OM,HL,IN,28," *Dr. К. A. Hermann, Lector der estnischen Sprache (1875). 
"
103,1906,GEG,OM,HL,IN,29," stud, theol. Erich Hoffmann (1901). 
"
104,1906,GEG,OM,HL,IN,30," Carl Jansen, Kaufmann (1904). 
"
105,1906,GEG,OM,HL,IN,31," Cand phil. J. Jöggewer, Buchhalter (1899). 
"
106,1906,GEG,OM,HL,IN,32," Dr. med. Joh. Jürgensohn, Marinearzt (1896). 
"
107,1906,GEG,OM,HL,IN,33," *Dr. Oskar Kallas, Oberlehrer (1889). 
"
108,1906,GEG,OM,HL,IN,34," Dr. Eduard Kengsep, Arzt (1891). 
"
109,1906,GEG,OM,HL,IN,35," Siegfried v. Kieseritzky, Apotheker (1896). 
"
110,1906,GEG,OM,HL,IN,36," *Pontus v. Knorring, Gutsbesitzer (1891). 
"
111,1906,GEG,OM,HL,IN,37," stud, theol. J. Kopp (1899). 
"
112,1906,GEG,OM,HL,IN,38," Dr. med. Heinrich Koppel, Arzt (1894). 
"
113,1906,GEG,OM,HL,IN,39," Jeannot Krüger, Buchhändler (1892). 
"
114,1906,GEG,OM,HL,IN,40," stud. jur. Heinrich К urm (1904). 
"
115,1906,GEG,OM,HL,IN,41," *Andreas Kurrikoff, dim. Pastor (1871). 
"
116,1906,GEG,OM,HL,IN,42," f stud, theol. Arnold Küssner (1903). 
"
117,1906,GEG,OM,HL,IN,43," Carl Laakmann, Buchdruckerei-Besitzer (1880). 
"
118,1906,GEG,OM,HL,IN,44," stud, theol. Arnold Laur (1904). 
"
119,1906,GEG,OM,HL,IN,45," stud. jur. Rudolph Lesta (1904). 
"
120,1906,GEG,OM,HL,IN,46," Dr. med. August Lezius, Arzt (1889). 
"
121,1906,GEG,OM,HL,IN,47," Hermann Lezius, Pastor (1904). 
"
122,1906,GEG,OM,HL,IN,48," Dr. J. Luiga, Assistent an der Nervenklinik (1901J. 
"
123,1906,GEG,OM,HL,IN,49," stud. med. Adolf v. Keussler (1905). 
"
124,1906,GEG,OM,HL,IN,50," stud. ehem. August Luther (1902). 
"
125,1906,GEG,OM,HL,IN,51," stud, theol. Eugen Mahr (1904). 
"
126,1906,GEG,OM,HL,IN,52," Karl Malm, Pastor-Adjunct (1902). 
"
127,1906,GEG,OM,HL,IN,53," Graf Gotthard Mannteuffell (1891). 
"
128,1906,GEG,OM,HL,IN,54," Cand. H. Margens (1900). 
"
129,1906,GEG,OM,HL,IN,55," Carl Masing, Bibliotheksbeamter (1882). 
"
130,1906,GEG,OM,HL,IN,56," Dr. Oskar Masing, Oberlehrer (1906). 
"
131,1906,GEG,OM,HL,IN,57," Dr. Erich Mattiesen, Redacteur (1906). 
"
132,1906,GEG,OM,HL,IN,58," stud. jur. Leopold Meder (1905). 
"
133,1906,GEG,OM,HL,IN,59," Pastor-Adjunct С. Menning (1895). 
"
134,1906,GEG,OM,HL,IN,60," Friedrich Meykow, Redacteur (1905). 
"
135,1906,GEG,OM,HL,IN,61," Reinhold v. Moeller (1896). 
"
136,1906,GEG,OM,HL,IN,62," stud, theol. Karl Müller (1906). 
"
137,1906,GEG,OM,HL,IN,63," stud. jur. Klaus von Nottbeck (1906). 
"
138,1906,GEG,OM,HL,IN,64," Lui Olesk, Advocat (1901). 
"
139,1906,GEG,OM,HL,IN,65," Peter Org, Lehrer (1902). 
"
140,1906,GEG,OM,HL,IN,66," stud. jur. Reinhard Otto (1904). 
"
141,1906,GEG,OM,HL,IN,67," Dr. med. Richard Otto, Arzt (1896). 
"
142,1906,GEG,OM,HL,IN,68," stud, theol. Woldemar Pussul (1903). 
"
143,1906,GEG,OM,HL,IN,69," Georg Rathlef, Oberlehrer (1882). 
"
144,1906,GEG,OM,HL,IN,70," Dr. August Raub er, Professor (1886). 
"
145,1906,GEG,OM,HL,IN,71," stud. jur. Georg Reimers (1904). 
"
146,1906,GEG,OM,HL,IN,72," Dr. C. Reinhold, Arzt (1901). 
"
147,1906,GEG,OM,HL,IN,73," *Leo von Roth, Bankbeamter (1903). 
"
148,1906,GEG,OM,HL,IN,74," f Oskar v. Sams on- Him m els tier na- Rauge (1890). 
"
149,1906,GEG,OM,HL,IN,75," stud. med. Otto Baron Schilling (1901). 
"
150,1906,GEG,OM,HL,IN,76," Dr. Wolfgang Schlüter, Bibliothekar und Privatdocent (1877). 
"
151,1906,GEG,OM,HL,IN,77," Herbert Schultz, Sekretär d. Universitäts-Direktoriums (1887). 
"
152,1906,GEG,OM,HL,IN,78," Frl. Justine v. Seidlitz (1888). 
"
153,1906,GEG,OM,HL,IN,79," K. E. Sööt, Typographiebesitzer (1900). 
"
154,1906,GEG,OM,HL,IN,80," Baron M. v. Stackelberg, Credit-System-Rendant (1888). 
"
155,1906,GEG,OM,HL,IN,81," Cand. hist. Carl v. Stern (1890). 
"
156,1906,GEG,OM,HL,IN,82," stud. phil. Friedrich von S try к (1905). 
"
157,1906,GEG,OM,HL,IN,83," Karl von S tr у к (1905). 
"
158,1906,GEG,OM,HL,IN,84," stud. phil. Gustav Suits (1904). 
"
159,1906,GEG,OM,HL,IN,85," Cand. jur. Jaan Tõnisson, Redakteur (1890). 
"
160,1906,GEG,OM,HL,IN,86," Cornelius Treffner, Oberlehrer (1894). 
"
161,1906,GEG,OM,HL,IN,87," *Hugo Treffner, Schuldirektor (1904). 
"
162,1906,GEG,OM,HL,IN,88," stud, theol. Jaan Treumann (1904). 
"
163,1906,GEG,OM,HL,IN,89," stud. hist. Percy T ruh art (1906). 
"
164,1906,GEG,OM,HL,IN,90," Gustav Weltz, Heilgymnast (1898). 
"
165,1906,GEG,OM,HL,IN,91," Coll.-Seer. Rudolf Willmann (1900). 
"
166,1906,GEG,OM,HL,IN,92," Victor Wittrock, Oberpastor (1902). 
"
167,1906,GEG,OM,HL,IN,93," stud. med. Heinrich von Zeddelmann (1906). 
"
168,1906,GEG,OM,HL,IN,94," Dr. Werner Zoege von Manteuffel, Professor (1896). 
"
169,1906,GEG,OM,,OUT,95," Conrad v. Anrep zu Schloss-Ringen, Landrat (1886). 
"
170,1906,GEG,OM,,OUT,96," *Emil Bach, Oberlehrer in Baku (1904). 
"
171,1906,GEG,OM,,OUT,97," Heinrich Bauer, Oberlehrer in Warschau (1901). 
"
172,1906,GEG,OM,,OUT,98," Gustav Beermann, Pastor in Zarskoje Sselo (1893). 
"
173,1906,GEG,OM,,OUT,99," Cand. theol. Johannes Beermann, Oberlehrer in St. Peters­burg (1903). 
"
174,1906,GEG,OM,,OUT,100," *Cand. jur. Johannes В eise, Secretär des Consistoriums in St. Petersburg (1875). XXXIII 
"
175,1906,GEG,OM,,OUT,101," *Friedrich Graf Berg zu Schloss Sagnitz (1886). 
"
176,1906,GEG,OM,,OUT,102," *J. Bergmann, Pastor in Paistel (1894). 
"
177,1906,GEG,OM,,OUT,103," *Dr. Roderich Bidder, Pastor in Lais (1877). 
"
178,1906,GEG,OM,,OUT,104," *Walter Bielenstein, Pastor in Mesoten (1892). 
"
179,1906,GEG,OM,,OUT,105," Dr. Friedrich Bienemann, Redakteur in Riga (1893). 
"
180,1906,GEG,OM,,OUT,106," *Mag. Paul Birkenwald in St. Petersburg (1881). 
"
181,1906,GEG,OM,,OUT,107," Prof. Max. Boehm, Oberlehrer in Gebweiler in Eis. (1889). 
"
182,1906,GEG,OM,,OUT,108," Mag. Arthur Brock, Direktor in St. Petersburg (1894). 
"
183,1906,GEG,OM,,OUT,109," Cand. theol. Oskar Bruhns, Pastor-Adj. in Reval. 
"
184,1906,GEG,OM,,OUT,110," Cand. hist. Bruno Er d mann, Redakteur in Riga. 
"
185,1906,GEG,OM,,OUT,111," Cand. hist. Nik. Busch, Stadtbibliothekar in Riga (1889). 
"
186,1906,GEG,OM,,OUT,112," Johannes Carlblom, Oberlehrer in St. Petersburg (1895). 
"
187,1906,GEG,OM,,OUT,113," *Erwin von Dehn, Pastor in Hallist (1882). 
"
188,1906,GEG,OM,,OUT,114," Harald von Denffer in St. Petersburg (1902). 
"
189,1906,GEG,OM,,OUT,115," Al. Duhmberg, Archivar in St. Petersburg (1901). 
"
190,1906,GEG,OM,,OUT,116," Woldemar Filaretow, Buchdrucker in St. Petersburg(1905). 
"
191,1906,GEG,OM,,OUT,117," Burchard Baron Freytag-Loringhoven in St. Peters­burg (1900). 
"
192,1906,GEG,OM,,OUT,118," Johannes Gahlnbaeck, Architekt in St. Petersburg (1906). 
"
193,1906,GEG,OM,,OUT,119," Axel v. G er net, Gehilfe des Direktors im Heraldie-Depar-tement in St. Petersburg (1884). 
"
194,1906,GEG,OM,,OUT,120," Cand. phil. Leon Goertz, Inspektor des Landesgymnasiums in Birkenruh (1885). 
"
195,1906,GEG,OM,,OUT,121," *L. Greinert, Pastor in Ecks (1896). 
"
196,1906,GEG,OM,,OUT,122," *P. v. Häckel', Arrendator von Ssadjerw (1884). 
"
197,1906,GEG,OM,,OUT,123," *Oskar v. Haller, Bibliothekar in St. Petersburg (1898). 
"
198,1906,GEG,OM,,OUT,124," *Richard von Hohn, Rechtsanwalt in Riga (1903). 
"
199,1906,GEG,OM,,OUT,125," Victor v. Helmersen, Landrat, Neu-Woidoma (1887). 
"
200,1906,GEG,OM,,OUT,126," Frau v. Helmersen, Neu-Woidoma (1887). 
"
201,1906,GEG,OM,,OUT,127," Geheimrat Dr. med. Gustav Hirsch in St. Petersburg, Leib­arzt S. M. des Kaisers (1859). 
"
202,1906,GEG,OM,,OUT,128," Mag. theol. Rudolf H о 11 mann, Direktorin Goldingen (1887). 
"
203,1906,GEG,OM,,OUT,129," Konstantin Hörschelmann, Direktor der Taubstummen­anstalt in Fennern (1902). 
"
204,1906,GEG,OM,,OUT,130," Rudolf Hurt, Pastor in Reval (1901). 
"
205,1906,GEG,OM,,OUT,131," *M. Johannson, Arrendator von Lugden (1891). 
"
206,1906,GEG,OM,,OUT,132," *Mich. Jiirmann, Propst in Tarwast (1875). 
"
207,1906,GEG,OM,,OUT,133," *Johannes Kerg, Pastor in Walk (1875). XXXIV 
"
208,1906,GEG,OM,,OUT,184," *Cand. Friedrich v. Keussler, Oberlehrer in St. Peters­burg (1896). 
"
209,1906,GEG,OM,,OUT,135," Gottfr. Koppe, Oberlehrer u. Inspector in St. Petersburg (1889). 
"
210,1906,GEG,OM,,OUT,136," *Cand. jur. Heinrich Kuchczynski in Riga (1872). 
"
211,1906,GEG,OM,,OUT,137," A. Laas, Pastor in Torma (1897). 
"
212,1906,GEG,OM,,OUT,138," *Dr. Konrad Lehmann (1890). 
"
213,1906,GEG,OM,,OUT,139," Friedrich Kentmann, Pastor-Adjunkt in Reval (1901). 
"
214,1906,GEG,OM,,OUT,140," *Mag. theol. Friedrich Lezius, Prof. in Königsberg (1888). 
"
215,1906,GEG,OM,,OUT,141," *Dr. phil. Magnus v. Lingen, Oberlehrer in St. Petersburg (1879). 
"
216,1906,GEG,OM,,OUT,142," *Martin Lipp, Pastor in Niiggen (1876). 
"
217,1906,GEG,OM,,OUT,143," *Dr. Georg M e к 1 e г, Privatdocent und Oberlehrer in St. Pe­tersburg (1880). 
"
218,1906,GEG,OM,,OUT,144," *Eduard von zur Mühlen zu Ledis (1905). 
"
219,1906,GEG,OM,,OUT,145," Edgar Müller, Buchhändler in St. Petersburg (1904). 
"
220,1906,GEG,OM,,OUT,146," Gustav Oehrn, em. livländischer Generalsuperintendent in Riga (1892). 
"
221,1906,GEG,OM,,OUT,147," *A rved v. Oettingen zu Ludenhof, Landrat (1888). 
"
222,1906,GEG,OM,,OUT,148," Walter v. Paucker, Pastor-Adj. in Reval. 
"
223,1906,GEG,OM,,OUT,149," Alex. v. Peters, Bibliothekarsgehilfe an der Kaiserl. Aka­demie der Wissenschaften in St. Petersburg (1896). 
"
224,1906,GEG,OM,,OUT,150," *Gustav Punga, Pastor in Talkhof (1884). 
"
225,1906,GEG,OM,,OUT,151," Dr. Alexander Rammul, Arzt in Moskau (1901). 
"
226,1906,GEG,OM,,OUT,152," *Wirkl. Staatsrat Dr. med. Cornelius Rauch in Pleskau (1882). 
"
227,1906,GEG,OM,,OUT,153," *Wilhelm Reimann, Pastor in Klein-Johannis (1889). 
"
228,1906,GEG,OM,,OUT,154," *A. Reinberg, Architekt in Riga (1889). 
"
229,1906,GEG,OM,,OUT,155," *Joh. Rennit, Pastor in Oberpahlen (1896). 
"
230,1906,GEG,OM,,OUT,156," *Joh. Ripke, Oberlehrer in St. Petersburg (1881). 
"
231,1906,GEG,OM,,OUT,157," *Prof. Dr. Woldemar v. Rohland in Freiburg i. Br. (1881),. 
"
232,1906,GEG,OM,,OUT,158," Cand. phil. Alexander Rosenberg, Oberlehrer in Mohilew (1906). 
"
233,1906,GEG,OM,,OUT,159," *Akademiker K. Salemann in St. Petersburg (1896). 
"
234,1906,GEG,OM,,OUT,160," Cand. theol. Georg Schmidt, Käsel (auf Oesel) (1905). 
"
235,1906,GEG,OM,,OUT,161," *Dr. Oswald Schmiedeberg, Prof. in Strassburg (1866). 
"
236,1906,GEG,OM,,OUT,162," Georg Schnering, Oberlehrer in Reval (1898). 
"
237,1906,GEG,OM,,OUT,163," Frl. E. v. Schultz-Adajewsky in Venedig (1885). 
"
238,1906,GEG,OM,,OUT,164," *Dr. med. Alfred Sommer in Taganrog (1881). 
"
239,1906,GEG,OM,,OUT,165," *Baron Reinhold v. Stael-Holstein in Neu-Anzen, Land rat (1886). xxxv 
"
240,1906,GEG,OM,,OUT,166," *Cand. jur. Friedrich v. Stillmark, Rechtsanwalt in Reval (1878). 
"
241,1906,GEG,OM,,OUT,167," Robert Stillmark, Krepost-Sekretär in Wenden (1867). 
"
242,1906,GEG,OM,,OUT,168," Heinrich Struck, Pastor in Werro (1896). 
"
243,1906,GEG,OM,,OUT,169," *Friedrich v. S try к zu Morsel (1887). 
"
244,1906,GEG,OM,,OUT,170," *Reinhold Tantzscher, Direktor des Landesgymnasiums in Birkenruh (1896). 
"
245,1906,GEG,OM,,OUT,171," Aug. F. Thomson, Provisor in Muddis bei Taps (1900). 
"
246,1906,GEG,OM,,OUT,172," *Baron Bernhard Toll zu Piddul (Oesel) (1899). 
"
